ID,Slope,Silvicultural Treatment,Fraction_Piled_Residues,Fraction_Scattered_Residues,Burn Type,Biomass Collection,Pulp Market,Recovered_Stem9Plus,Recovered_Stem6to9,Recovered_Stem4to6,Recovered_Bark9Plus,Recovered_Bark6to9,Recovered_Bark4to6,Recovered_Branch,Recovered_Foliage,Merchantable_Stem9Plus,Merchantable_Stem6to9,Merchantable_Stem4to6,Merchantable_Bark9Plus,Merchantable_Bark6to9,Merchantable_Bark4to6,Merchantable_Branch,Merchantable_Foliage,Piled_Stem9Plus,Piled_Stem6to9,Piled_Stem4to6,Piled_Bark9Plus,Piled_Bark6to9,Piled_Bark4to6,Piled_Branch,Piled_Foliage,Scattered_Stem9Plus,Scattered_Stem6to9,Scattered_Stem4to6,Scattered_Bark9Plus,Scattered_Bark6to9,Scattered_Bark4to6,Scattered_Branch,Scattered_Foliage
227,GT40,TFA40,30%,70%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
228,LT40,TFA40,30%,70%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
228,GT40,TFA40,30%,70%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
229,LT40,TFA40,30%,70%,Broadcast,Piles Only,No,0,0,0.2708,0,0,0.2708,0.2708,0.2708,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.7293,0.155,0.155,0.7293,0.7293,0.7293
229,GT40,TFA40,30%,70%,Broadcast,Piles Only,No,0,0,0.2708,0,0,0.2708,0.2708,0.2708,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.7293,0.155,0.155,0.7293,0.7293,0.7293
230,LT40,TFA40,30%,70%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.2708,0.2708,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.7293,0.7293
230,GT40,TFA40,30%,70%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.2708,0.2708,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.7293,0.7293
231,LT40,TFA40,30%,70%,None,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
231,GT40,TFA40,30%,70%,None,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
232,LT40,TFA40,30%,70%,None,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
232,GT40,TFA40,30%,70%,None,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
233,LT40,TFA40,30%,70%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
233,GT40,TFA40,30%,70%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
234,LT40,TFA40,30%,70%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
234,GT40,TFA40,30%,70%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
235,LT40,TFA40,30%,70%,None,Piles Only,No,0,0,0.2708,0,0,0.2708,0.2708,0.2708,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.7293,0.155,0.155,0.7293,0.7293,0.7293
235,GT40,TFA40,30%,70%,None,Piles Only,No,0,0,0.2708,0,0,0.2708,0.2708,0.2708,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.7293,0.155,0.155,0.7293,0.7293,0.7293
236,LT40,TFA40,30%,70%,None,Piles Only,Yes,0,0,0,0,0,0,0.2708,0.2708,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.7293,0.7293
236,GT40,TFA40,30%,70%,None,Piles Only,Yes,0,0,0,0,0,0,0.2708,0.2708,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.7293,0.7293
237,LT40,TFA40,30%,70%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
237,GT40,TFA40,30%,70%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
238,LT40,TFA40,30%,70%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
238,GT40,TFA40,30%,70%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
239,LT40,TFA40,30%,70%,Pile and Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
239,GT40,TFA40,30%,70%,Pile and Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
240,LT40,TFA40,30%,70%,Pile and Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
240,GT40,TFA40,30%,70%,Pile and Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
241,LT40,TFA40,50%,50%,Broadcast,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
241,GT40,TFA40,50%,50%,Broadcast,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
242,LT40,TFA40,50%,50%,Broadcast,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
242,GT40,TFA40,50%,50%,Broadcast,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
243,LT40,TFA40,50%,50%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
243,GT40,TFA40,50%,50%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
244,LT40,TFA40,50%,50%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
244,GT40,TFA40,50%,50%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
245,LT40,TFA40,50%,50%,Broadcast,Piles Only,No,0,0,0.4513,0,0,0.4513,0.4513,0.4513,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.5488,0.155,0.155,0.5488,0.5488,0.5488
245,GT40,TFA40,50%,50%,Broadcast,Piles Only,No,0,0,0.4513,0,0,0.4513,0.4513,0.4513,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.5488,0.155,0.155,0.5488,0.5488,0.5488
246,LT40,TFA40,50%,50%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.4513,0.4513,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.5488,0.5488
246,GT40,TFA40,50%,50%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.4513,0.4513,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.5488,0.5488
247,LT40,TFA40,50%,50%,None,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
247,GT40,TFA40,50%,50%,None,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
248,LT40,TFA40,50%,50%,None,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
248,GT40,TFA40,50%,50%,None,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
249,LT40,TFA40,50%,50%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
249,GT40,TFA40,50%,50%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
250,LT40,TFA40,50%,50%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
250,GT40,TFA40,50%,50%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
251,LT40,TFA40,50%,50%,None,Piles Only,No,0,0,0.4513,0,0,0.4513,0.4513,0.4513,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.5488,0.155,0.155,0.5488,0.5488,0.5488
251,GT40,TFA40,50%,50%,None,Piles Only,No,0,0,0.4513,0,0,0.4513,0.4513,0.4513,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.5488,0.155,0.155,0.5488,0.5488,0.5488
252,LT40,TFA40,50%,50%,None,Piles Only,Yes,0,0,0,0,0,0,0.4513,0.4513,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.5488,0.5488
252,GT40,TFA40,50%,50%,None,Piles Only,Yes,0,0,0,0,0,0,0.4513,0.4513,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.5488,0.5488
253,LT40,TFA40,50%,50%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
253,GT40,TFA40,50%,50%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
254,LT40,TFA40,50%,50%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
254,GT40,TFA40,50%,50%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
255,LT40,TFA40,50%,50%,Pile and Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
255,GT40,TFA40,50%,50%,Pile and Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
256,LT40,TFA40,50%,50%,Pile and Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
256,GT40,TFA40,50%,50%,Pile and Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
257,LT40,TFA40,70%,30%,Broadcast,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
257,GT40,TFA40,70%,30%,Broadcast,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
258,LT40,TFA40,70%,30%,Broadcast,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
258,GT40,TFA40,70%,30%,Broadcast,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
259,LT40,TFA40,70%,30%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
259,GT40,TFA40,70%,30%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
260,LT40,TFA40,70%,30%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
260,GT40,TFA40,70%,30%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
261,LT40,TFA40,70%,30%,Broadcast,Piles Only,No,0,0,0.6318,0,0,0.6318,0.6318,0.6318,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.3683,0.155,0.155,0.3683,0.3683,0.3683
261,GT40,TFA40,70%,30%,Broadcast,Piles Only,No,0,0,0.6,0,0,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.4,0.155,0.155,0.4,0.4,0.4
262,LT40,TFA40,70%,30%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.6318,0.6318,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.3683,0.3683
262,GT40,TFA40,70%,30%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.4,0.4
263,LT40,TFA40,70%,30%,None,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
263,GT40,TFA40,70%,30%,None,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
264,LT40,TFA40,70%,30%,None,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
264,GT40,TFA40,70%,30%,None,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
265,LT40,TFA40,70%,30%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
265,GT40,TFA40,70%,30%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
266,LT40,TFA40,70%,30%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
266,GT40,TFA40,70%,30%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
267,LT40,TFA40,70%,30%,None,Piles Only,No,0,0,0.6318,0,0,0.6318,0.6318,0.6318,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.3683,0.155,0.155,0.3683,0.3683,0.3683
267,GT40,TFA40,70%,30%,None,Piles Only,No,0,0,0.6,0,0,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.4,0.155,0.155,0.4,0.4,0.4
268,LT40,TFA40,70%,30%,None,Piles Only,Yes,0,0,0,0,0,0,0.6318,0.6318,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.3683,0.3683
268,GT40,TFA40,70%,30%,None,Piles Only,Yes,0,0,0,0,0,0,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.4,0.4
269,LT40,TFA40,70%,30%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
269,GT40,TFA40,70%,30%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
270,LT40,TFA40,70%,30%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
270,GT40,TFA40,70%,30%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
271,LT40,TFB40,0%,100%,Broadcast,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
271,GT40,TFB40,0%,100%,Broadcast,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
272,LT40,TFB40,0%,100%,Broadcast,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
272,GT40,TFB40,0%,100%,Broadcast,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
273,LT40,TFB40,0%,100%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,1,0.155,0.155,1,1,1
273,GT40,TFB40,0%,100%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,1,0.155,0.155,1,1,1
274,LT40,TFB40,0%,100%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,1,1
274,GT40,TFB40,0%,100%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,1,1
275,LT40,TFB40,0%,100%,None,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
275,GT40,TFB40,0%,100%,None,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
276,LT40,TFB40,0%,100%,None,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
276,GT40,TFB40,0%,100%,None,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
277,LT40,TFB40,0%,100%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,1,0.155,0.155,1,1,1
277,GT40,TFB40,0%,100%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,1,0.155,0.155,1,1,1
278,LT40,TFB40,0%,100%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,1,1
278,GT40,TFB40,0%,100%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,1,1
279,LT40,TFB40,30%,70%,Broadcast,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
